City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
240,gornyak,50.9942,81.4661,22.00999999999999,58,17,6.44,RU,1690683128
241,havoysund,70.9963,24.6622,10.279999999999973,98,100,5.8,NO,1690683129
242,gat,31.61,34.7642,25.529999999999973,100,1,1.73,IL,1690683129
243,ukiah,39.1502,-123.2078,31.5,29,0,1.34,US,1690683129
244,thompson,55.7435,-97.8558,19.24000000000001,59,75,2.57,CA,1690683129
245,saint-augustin,51.226,-58.6502,11.529999999999973,93,90,2.48,CA,1690683129
246,isla vista,34.4133,-119.861,27.350000000000023,73,0,2.57,US,1690683130
247,shahreza,32.0339,51.8794,21.889999999999986,36,0,1.91,IR,1690683130
248,mayor pablo lagerenza,-19.9309,-60.7718,18.930000000000007,63,0,1.63,PY,1690683130
249,doha,25.2867,51.5333,35.139999999999986,52,0,2.06,QA,1690682883
250,manpur,22.4333,75.6167,23.089999999999975,90,100,5.06,IN,1690683131
251,hithadhoo,-0.6,73.0833,27.970000000000027,74,96,3.44,MV,1690683131
252,amalapuram,16.5833,82.0167,27.310000000000002,79,100,4.52,IN,1690683131
253,narsaq,60.9167,-46.05,14.269999999999982,77,31,1.48,GL,1690683131
254,tessalit,20.1986,1.0114,30.94999999999999,42,9,4.0,ML,1690683133
255,tefe,-3.3542,-64.7114,25.930000000000007,48,10,0.86,BR,1690683133
256,bud,39.447,-86.1758,25.180000000000007,84,0,3.41,US,1690683133
257,nioro,13.35,-15.75,24.470000000000027,91,100,3.17,GM,1690683133
258,maniitsoq,65.4167,-52.9,5.470000000000027,88,100,5.92,GL,1690683133
259,wattegama,6.7989,81.4808,27.430000000000007,65,50,3.52,LK,1690683134
260,xining,36.6167,101.7667,20.819999999999993,46,0,0.09,CN,1690683134
261,katsuura,35.1333,140.3,29.720000000000027,74,33,6.54,JP,1690683134
262,chokurdakh,70.6333,147.9167,4.1200000000000045,89,100,5.33,RU,1690683134
263,singaraja,-8.112,115.0882,27.060000000000002,66,82,0.38,ID,1690683134
264,tucuman,-26.8241,-65.2226,16.720000000000027,55,0,2.11,AR,1690682881
265,paso de carrasco,-34.8603,-56.0522,10.29000000000002,100,0,4.12,UY,1690682846
266,bozoum,6.3193,16.3799,19.930000000000007,97,96,1.25,CF,1690683135
267,guerrero negro,27.9769,-114.0611,22.589999999999975,73,0,6.78,MX,1690683135
268,the valley,18.217,-63.0578,29.089999999999975,82,96,7.69,AI,1690683135
269,sandwick,60.0,-1.25,13.050000000000011,100,41,2.57,GB,1690683135
270,zhigansk,66.7697,123.3711,15.800000000000011,41,36,9.56,RU,1690683136
271,breytovo,58.2993,37.8617,13.910000000000025,90,100,3.6,RU,1690683136
272,vardo,70.3705,31.1107,10.139999999999986,100,100,3.09,NO,1690683136
273,lazaro cardenas,17.9583,-102.2,28.870000000000005,83,1,2.21,MX,1690683136
274,tasiilaq,65.6145,-37.6368,5.240000000000009,80,44,0.6,GL,1690683136
275,sebaco,12.8532,-86.0963,23.069999999999993,88,99,2.63,NI,1690683137
276,plyussa,58.4308,29.3654,14.160000000000025,71,97,2.7,RU,1690683137
277,taunggyi,20.7833,97.0333,19.319999999999993,96,100,1.29,MM,1690683137
278,cayenne,4.9333,-52.3333,24.170000000000016,94,20,1.03,GF,1690683137
279,sisimiut,66.9395,-53.6735,4.949999999999989,88,48,2.99,GL,1690683137
280,kutum,14.2,24.6667,25.920000000000016,53,41,2.8,SD,1690683138
281,sinnamary,5.3833,-52.95,26.430000000000007,87,33,4.92,GF,1690683138
282,chapais,49.7834,-74.8492,10.029999999999973,67,98,1.48,CA,1690683138
283,iseyin,7.9667,3.6,22.04000000000002,98,100,1.9,NG,1690683138
284,napier,-39.4833,176.9167,13.639999999999986,64,6,1.79,NZ,1690683138
285,talcahuano,-36.7167,-73.1167,12.970000000000027,100,75,1.03,CL,1690683139
286,kahului,20.8947,-156.47,31.160000000000025,57,0,10.8,US,1690682899
287,huarmey,-10.0681,-78.1522,20.189999999999998,84,56,4.2,PE,1690683139
288,padang,-0.9492,100.3543,30.180000000000007,76,100,0.48,ID,1690683139
289,tuban,-6.8976,112.0649,27.25999999999999,60,43,4.24,ID,1690683139
290,miramar,25.9873,-80.2323,30.160000000000025,78,0,3.6,US,1690683080
291,adre,13.4667,22.2,25.410000000000025,68,51,2.62,TD,1690683140
292,sterling,39.0062,-77.4286,27.589999999999975,66,40,5.14,US,1690682981
293,clyde river,70.4692,-68.5914,6.279999999999973,87,100,1.54,CA,1690683140
294,le vauclin,14.5452,-60.8388,28.180000000000007,78,40,5.14,MQ,1690683140
295,yeola,20.0333,74.4833,23.370000000000005,82,100,7.52,IN,1690683141
296,auki,-8.7676,160.7034,27.29000000000002,83,89,2.74,SB,1690683141
297,mitsamiouli,-11.3847,43.2844,24.060000000000002,64,0,1.42,KM,1690683141
298,kafanchan,9.5833,8.3,20.04000000000002,99,100,1.3,NG,1690683141
299,bernalillo,35.05,-106.6673,31.889999999999986,28,100,7.2,US,1690683142
300,leningradskiy,69.3833,178.4167,9.110000000000014,80,77,3.19,RU,1690683142
301,komsomolskiy,40.4272,71.7189,27.55000000000001,39,0,0.0,UZ,1690683142
302,telimele,10.9167,-13.3333,21.410000000000025,99,100,0.6,GN,1690683142
303,shenjiamen,29.9576,122.298,28.529999999999973,83,76,8.5,CN,1690683143
304,kruisfontein,-34.0033,24.7314,11.439999999999998,92,100,17.38,ZA,1690683143
305,balkhash,46.844,74.9804,26.49000000000001,50,30,1.0,KZ,1690683143
306,quatre cocos,-20.2078,57.7625,22.420000000000016,72,51,5.85,MU,1690683143
307,victor harbor,-35.5667,138.6167,13.310000000000002,77,63,6.96,AU,1690683143
308,khani,41.9563,42.9566,13.910000000000025,95,1,1.27,GE,1690683144
309,college,64.8569,-147.8028,24.139999999999986,59,20,5.66,US,1690682897
310,hokitika,-42.7167,170.9667,11.45999999999998,63,7,1.61,NZ,1690683144
311,bom despacho,-19.7364,-45.2522,19.660000000000025,53,91,2.92,BR,1690683144
312,opuwo,-18.0607,13.84,8.480000000000018,55,0,2.6,NA,1690683144
313,laguna,38.421,-121.4238,36.50999999999999,27,0,5.14,US,1690683145
314,northam,51.0333,-4.2167,15.519999999999982,89,41,8.79,GB,1690683145
315,lagoa,39.05,-27.9833,22.189999999999998,86,6,3.59,PT,1690683145
316,filingue,14.3521,3.3168,30.670000000000016,54,70,1.69,NE,1690683145
317,anadyr,64.75,177.4833,17.430000000000007,63,40,5.0,RU,1690683146
318,sao joao da barra,-21.6403,-41.0511,20.180000000000007,77,100,5.52,BR,1690683050
319,husavik,66.0449,-17.3389,10.319999999999993,91,100,2.05,IS,1690683146
320,iqaluit,63.7506,-68.5145,9.0,81,40,1.54,CA,1690683146
321,severo-kurilsk,50.6789,156.125,12.199999999999989,93,100,5.9,RU,1690683147
322,svetlyy,54.675,20.1347,17.180000000000007,96,100,5.01,RU,1690683147
323,presidencia roque saenz pena,-26.7852,-60.4388,13.779999999999973,48,0,2.81,AR,1690683147
